CONTACT_ID,PATROL_STATION,DATE_TIME,NUMBER_OF_MINUTES,STREET_NUMBER,DIRECTION,STREET,TYPE,SUITE,CROSS_STREET,LANDMARK,FULL_STREET,CITY,STATE,ZIP_CODE,K_12_SCHOOL,SCHOOL_NAME,CALL_FOR_SERVICE,CIVILIANS_CONTACTED,Person ID,Street #,Street Direction,Street Name,Street Type,Suite,Cross Street,Landmark,Full Address,City,State,Zip Code,Age?,K12 Student?,Limited or No English Fluency?,Perception Made,Homeless?,Gender,Race,Disability,Reason for Contact,Reason for Contact Narrative,Traffic Violation Type,Traffic Violation Offense Code,Reasonable Suspicion that the Officer Witnessed Commission of a Crime?,Reasonable Suspicion that the Person Matched Suspect Description?,Reasonable Suspicion that the Person was a Witness or Victim ID of Suspect at the Scene?,Reasonable Suspicion that the Person may be Carrying Suspicious Object?,Reasonable Suspicion that the Person's Actions was Indicative of Casing a Victim or Location?,Reasonable Suspicion that the Person was Suspected of Acting as a Lookout?,Reasonable Suspicion that the Person's Actions was Indicative of a Drug Transaction?,Reasonable Suspicion that the Person's Actions was Indicative of Engaging in a Violent Crime?,Officer had Other Reasonable Suspicions of a Crime?,Offense Code of the Reasonable Suspicion,Education Code Section,Education Code Subdivision,Person Removed from Vehicle by Order?,Person Removed from Vehicle by Physical Contact?,Field Sobriety Test Conducted?,Curbside Detention?,Person Handcuffed or Flex Cuffed?,Patrol Car Detention?,Canine Removed from Vehicle or Used to Search?,Firearm Pointed at Person?,Firearm Discharged or Used?,Electronic Control Device Used?,Impact Projectile Discharged or Used?,Canine Bit or Held Person?,Baton or Other Impact Weapon Used?,Chemical Spray Used?,Other Physical or Vehicle Contact?,Person Photographed?,Search of Person Conducted?,Asked Consent to Search Person?,Asked Consent to Search Person Given?,Search of Property Conducted?,Asked Consent to Search Property?,Asked Consent to Search Property Given?,Property was Seized?,Vehicle Impounded?,Admission or Written Statement Obtained from Student?,No Action Taken?,Search Consent Given?,Search Basis: Officer Safety/Safety of Others?,Search Basis: Search Warrant?,Search Basis: Condition of Parole/Probation/PRCS/Mandatory Supervision?,Search Basis: Suspected Weapons?,Search Basis: Visible Contraband?,Search Basis: Odor of Contraband?,Search Basis: Canine Detection?,Search Basis: Evidence of Crime?,Search Basis: Incident to Arrest?,Search Basis: Exigent Circumstances/Emergency?,Search Basis: Vehicle inventory?,Search Basis: Suspected of Violating of School Policy?,Search Basis: Reason,Property Seizure Basis: Safekeeping as Allowed by Law/Statute?,Property Seizure Basis: Contraband?,Property Seizure Basis: Evidence?,Property Seizure Basis: Impound of Vehicle?,Property Seizure Basis: Abandoned Property?,Property Seizure Basis: Suspected of Violating of School Policy?,Property Seized: Firearm(s)?,Property Seized: Ammunition?,Property Seized: Weapon(s) Other than a Firearm?,Property Seized: Drug/Narcotics?,Property Seized: Alcohol?,Property Seized: Money?,Property Seized: Drug Paraphernalia?,Property Seized: Suspected Stolen Property?,Property Seized: Cell Phone(s) or Electronic Device(s)?,Property Seized: Vehicle?,Property Seized: Other Contraband or Evidence?,Contraband Evidence Discovered: None?,Contraband Evidence Discovered: Firearm(s)?,Contraband Evidence Discovered: Ammunition?,Contraband Evidence Discovered: Weapon(s) Other than a Firearm?,Contraband Evidence Discovered: Drugs/Narcotics?,Contraband Evidence Discovered: Alcohol?,Contraband Evidence Discovered: Money?,Contraband Evidence Discovered: Drug Paraphernalia?,Contraband Evidence Discovered: Suspected Stolen Property?,Contraband Evidence Discovered: Cell Phone(s) or Electronic Device(s)?,Contraband Evidence Discovered: Other?,Result of Contact: No Action?,Result of Contact: Warning?,Result of Contact: Warning Offense Codes?,Result of Contact: Citation for infraction?,Result of Contact:Citation for Infraction Offense Codes?,Result of Contact:  In-field Cite and Release?,Result of Contact:  In-field Cite and Release Offense Codes?,Result of Contact: Custodial Arrest Pursuant to Outstanding Warrant ?,Result of Contact: Custodial Arrest Without Warrant?,Result of Contact: Custodial Arrest Without Warrant Offense Codes?,Result of Contact: Field Interview Card Completed?,Result of Contact: Noncriminal Transport or Care Taking Transport?,Result of Contact: Contacted Parent/Legal Guardian or other Person Responsible for Minor?,Result of Contact: Psychiatric Hold?,Result of Contact: Contacted U.S. Department of Homeland Security?,Result of Contact: Referral to School Administrator?,Result of Contact: Referral to School Counselor or Other Support Staff?,Lat,Lng,AVUHSD_campus,AVUHSD_campus_name
212000,LAN,2019-05-06 10:40:00,5,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,1,233096,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,15,Yes,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,243.2(A),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,243.2(A),False,False,,False,False,False,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
212145,LAN,2019-05-06 12:45:00,10,,,,,,ELM AVE/AVE J,,ELM AVE/AVE J,LANCASTER,CA,,False,,True,1,233253,,,,,,ELM AVE/AVE J,,ELM AVE/AVE J,LANCASTER,CA,,20,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED RE CALL FOR SERVICE,,,False,False,True,False,False,False,False,False,False,,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.65(A),False,False,False,False,False,False,False,34.6894492,-118.1406959,False,
212154,LAN,2019-05-06 02:05:00,20,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,1,233262,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,19,No,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUSPECT,,,False,False,True,False,False,False,False,False,False,242,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,search incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,242,False,False,,False,False,False,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
212159,OTH,2019-04-29 13:30:00,60,44100.0,,DIVISION,ST,,,,44100 DIVISION ST,LANCASTER,CA,93535.0,False,,False,1,233270,44100.0,,DIVISION,ST,,,,44100 DIVISION ST,LANCASTER,CA,93535.0,55,,False,Before Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT IN KNOWN STOLEN VEHICLE,,,True,False,False,False,False,False,False,False,False,503,,,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Incident to arrest in stolen vehicle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,,False,,False,True,503,False,False,False,False,False,False,False,34.6841334,-118.1299896,False,
212172,LAN,2019-05-06 12:15:00,1,1300.0,,INDIAN SAGE,RD,,,,1300 INDIAN SAGE RD,LANCASTER,CA,93534.0,False,,True,1,233282,1300.0,,INDIAN SAGE,RD,,,,1300 INDIAN SAGE RD,LANCASTER,CA,93534.0,55,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,ASST.DOJ POLICE TST PERSON FOR FELON POSSESSION OF FIREARM.,,,True,False,False,False,False,False,False,False,False,29800(A)(1),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,29800(A)(1),False,False,False,False,False,False,False,34.7058093,-118.1541874,False,
212238,LAN,2019-05-06 15:20:00,30,700.0,W,K,AV,,,,700 W K AV,LANCASTER,CA,93534.0,False,,True,1,233350,700.0,W,K,AV,,,,700 W K AV,LANCASTER,CA,93534.0,50,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT DETAINED RE 211 INVESTIGATION/CALL FOR SERVICE,,,False,False,True,False,False,False,False,False,False,211,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEARCHED INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,245(A)(1),False,False,False,False,False,False,False,34.6748792,-118.1435119,False,
212386,LAN,2019-05-06 17:55:00,3,42700.0,,3RD,ST,,,,42700 3RD ST,LANCASTER,CA,,False,,True,1,233517,42700.0,,3RD,ST,,,,42700 3RD ST,LANCASTER,CA,,36,,False,After Contact,False,Female,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED THE PERSON THAT MATCHED DESCRIPTION IN THE CALL,,,False,True,False,False,False,False,False,False,False,243(E)(1),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,243(E)(1),False,False,False,False,False,False,False,34.658637,-118.1255999,False,
212458,LAN,2019-05-07 02:28:00,4,45800.0,,KINGTREE,AV,,,,45800 KINGTREE AV,LANCASTER,CA,,False,,True,1,233590,45800.0,,KINGTREE,AV,,,,45800 KINGTREE AV,LANCASTER,CA,,40,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,TRESPASSING IN PROGRESS OBSERVED,,,True,False,False,False,False,False,False,False,False,602,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,602,False,,False,,False,False,,False,False,False,False,False,False,False,34.71519260000001,-118.1502257,False,
212527,LAN,2019-05-06 11:00:00,60,,,,,,28TH ST W/AV L-4,,28TH ST W/AV L-4,LANCASTER,CA,,False,,True,1,233660,,,,,,28TH ST W/AV L-4,,28TH ST W/AV L-4,LANCASTER,CA,,18,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CALL FOR SERVICE REGARDING A PROWLR IN THE AREA,,,False,True,True,False,False,False,False,False,False,10851(A),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,DP was wearing baggy sweats on a warm day. Witness said he was looking into veh's. searched for burg tools and weapons,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,10851(A),True,False,False,False,False,False,False,34.656614,-118.181087,False,
212574,LAN,2019-05-07 09:12:00,8,,,,,,20TH ST W / AV J,,20TH ST W / AV J,LANCASTER,CA,,False,,False,1,234550,,,,,,20TH ST W / AV J,,20TH ST W / AV J,LANCASTER,CA,,30,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,POSSESSION OF SHOPPING CART,,,True,False,False,False,False,False,False,False,False,22435.2(B),,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,possession of drug paraphernalia in bra,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,"22435.2(B),11364(A)",False,,False,,False,False,,False,False,False,False,False,False,False,34.6894733,-118.1657269,False,
212680,TSB,2019-05-07 11:16:00,9,,,,,,AV J/SIERRA HWY,AVTA BUS STOP,AV J/SIERRA HWY  AVTA BUS STOP,LANCASTER,CA,,False,,False,1,233829,,,,,,AV J/SIERRA HWY,AVTA BUS STOP,AV J/SIERRA HWY  AVTA BUS STOP,LANCASTER,CA,,35,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.6893573,-118.1352186,False,
212685,TSB,2019-05-07 11:27:00,8,,,,,,AV J/SIERRA HWY,AVTA BUS STOP,AV J/SIERRA HWY  AVTA BUS STOP,LANCASTER,CA,,False,,False,1,233834,,,,,,AV J/SIERRA HWY,AVTA BUS STOP,AV J/SIERRA HWY  AVTA BUS STOP,LANCASTER,CA,,50,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.6893573,-118.1352186,False,
212853,LAN,2019-05-07 12:35:00,10,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,3,234007,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,17,Yes,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,330,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,330,False,False,,False,False,True,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
212853,LAN,2019-05-07 12:35:00,10,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,3,234009,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,17,Yes,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,330,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,330,False,False,,False,False,True,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
212853,LAN,2019-05-07 12:35:00,10,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,3,234013,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,15,Yes,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,330,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,330,False,False,,False,False,True,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
212879,LAN,2019-05-07 13:26:00,5,6000.0,W,AVENUE L,,,,,6000 W AVENUE L,LANCASTER,CA,93536.0,True,Quartz Hill High,True,1,234036,6000.0,W,AVENUE L,,,,,6000 W AVENUE L,LANCASTER,CA,93536.0,16,Yes,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,"FIGHT OCCURRED AT SCHOOL AND CAPTURED ON VIDEO, APPEARED MUTUAL ON VIDEO",,,False,False,False,False,False,False,False,True,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,415(1),False,False,,False,False,True,False,False,False,False,34.6601948,-118.2366121,True,Quartz Hill High
213039,LAN,2019-05-07 17:32:00,5,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,,False,,False,2,234200,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,,35,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SMOKING MARIJYANA,,,True,False,False,False,False,False,False,False,False,11362.4(A),,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.689167,-118.129987,False,
213039,LAN,2019-05-07 17:32:00,5,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,,False,,False,2,234205,100.0,E,J,AV,,,,100 E J AV,LANCASTER,CA,,35,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SMOKING MARIJUANA IN PUBLIC,,,True,False,False,False,False,False,False,False,False,11362.4(A),,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.689167,-118.129987,False,
213060,LAN,2019-05-07 16:15:00,10,,,,,,17TH ST E/PINE ST,,17TH ST E/PINE ST,LANCASTER,CA,,False,,True,1,234221,,,,,,17TH ST E/PINE ST,,17TH ST E/PINE ST,LANCASTER,CA,,23,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,True,True,False,False,False,False,False,False,False,245(A)(4),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,arrested for 245(a)(4) pc and 459 pc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,"245(A)(4),459",False,False,False,False,False,False,False,34.6909466,-118.0992085,False,
213129,LAN,2019-05-07 13:30:00,20,2300.0,W,K,AV,,,,2300 W K AV,LANCASTER,CA,,False,,True,1,234302,2300.0,W,K,AV,,,,2300 W K AV,LANCASTER,CA,,30,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DETAINED RE CALL FOR SERVICE/PROTECTIVE ORDER,,,False,False,True,False,False,False,False,False,False,273.65(A),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEARCHED INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.65(A),False,False,False,False,False,False,False,34.6749692,-118.1717363,False,
213194,LAN,2019-05-07 17:50:00,5,700.0,,DESERT CALICO,,,,,700 DESERT CALICO,LANCASTER,CA,93534.0,False,,False,1,234370,700.0,,DESERT CALICO,,,,,700 DESERT CALICO,LANCASTER,CA,93534.0,31,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DETAINED RE 459 INVESTIGATION,,,False,True,False,False,False,False,False,False,False,459,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,ARRESTE RE FELONY WARRANT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,True,False,,False,False,False,False,False,False,False,34.7158466,-118.1443164,False,
213206,LAN,2019-05-07 21:44:00,10,1800.0,W,AVENUE K,,,,,1800 W AVENUE K,LANCASTER,CA,,False,,False,1,234383,1800.0,W,AVENUE K,,,,,1800 W AVENUE K,LANCASTER,CA,,40,,False,Before Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,MALE ADULT SEEN THROWING BACKPACK AND PIPE INTO BUSHES WHEN HE OBSERVED OUR BLACK AND WHITE MARKED PATROL VEHICLE,,,True,False,False,False,False,False,False,False,False,11364(A),,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,male adult admitted to throwing paraphernalia and backpack into bushes searched for any other contraband or weapons,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,,True,11364(A),False,False,,False,False,False,False,False,False,False,34.6749227,-118.1634693,False,
213233,LAN,2019-05-07 21:55:00,15,44100.0,W,27TH,ST,,,,44100 W 27TH ST,LANCASTER,CA,93536.0,False,,True,1,234412,44100.0,W,27TH,ST,,,,44100 W 27TH ST,LANCASTER,CA,93536.0,40,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT WAS IN A VEHICLE THAT MATCHED THE DESCRIPTION OF THE VEHICLE IN THE CALL FOR SERVICE.,,,False,False,False,False,False,False,False,False,True,23152(A),,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,23152(A),False,False,False,False,False,False,False,34.6845172,-118.1789271,False,
213234,LAN,2019-05-07 21:40:00,15,43200.0,,GADSEDEN,AV,279,,,43200 GADSEDEN 279 AV,LANCASTER,CA,93536.0,False,,True,1,234413,43200.0,,GADSEDEN,AV,279,,,43200 GADSEDEN 279 AV,LANCASTER,CA,93536.0,45,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,"CALL FOR SERVICE, REGARDING A DISTURBANCE",,,False,True,True,False,False,False,False,False,False,273.5(A),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,243(E)(1),False,False,False,False,False,False,False,34.6676677,-118.1433989,False,
213235,LAN,2019-05-07 19:34:00,10,,,,,,PINON SPRINGS DR/NORBERRY AV,,PINON SPRINGS DR/NORBERRY AV,LANCASTER,CA,,False,,True,1,234414,,,,,,PINON SPRINGS DR/NORBERRY AV,,PINON SPRINGS DR/NORBERRY AV,LANCASTER,CA,,20,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED DUE TO MATCHING SUSPECT DESCRIPTION IN CALL FOR SERVICE,,,False,True,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,Yes,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,SEARCH INCIDENT TO ARREST.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5,False,False,False,False,False,False,False,34.693599,-118.101306,False,
213239,LAN,2019-05-07 21:10:00,5,44100.0,,SIERRA,HW,,,,44100 SIERRA HW,LANCASTER,CA,,False,,True,1,234419,44100.0,,SIERRA,HW,,,,44100 SIERRA HW,LANCASTER,CA,,55,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,236 PC SUSPECT,,,False,True,False,False,False,False,False,False,False,236,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,arrested for 236 pc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,236,False,False,False,False,False,False,False,34.682347,-118.1340385,False,
